ID,Lon,Lat,gfdl-esm2g,canesm2,cnrm-cm5,csiro-mk3-6-0,inmcm4,miroc5,mpi-esm-lr,mri-cgcm3,ccsm4,noresm1-m,bcc-csm1-1,ipsl-cm5a-lr,ipsl-cm5a-mr,gfdl-cm3,gfdl-esm2m
226,-86.8750,13.3750,3.8140,3.9169,3.9367,3.6211,3.9722,4.0107,4.0015,3.6854,3.9823,3.8468,3.8204,3.5289,3.3114,3.7150,3.8175
227,-86.6250,13.3750,3.7845,3.8855,3.8864,3.5803,3.9472,3.9536,3.9697,3.6339,3.9326,3.8343,3.8076,3.5174,3.3838,3.6623,3.7923
228,-86.3750,13.3750,3.9435,4.0422,4.0302,3.7138,4.1173,4.0950,4.1308,3.7949,4.0817,4.0109,3.9765,3.6810,3.6202,3.7885,3.9521
229,-86.1250,13.3750,4.2052,4.3021,4.2863,3.9546,4.4000,4.3495,4.3988,4.0532,4.3573,4.2907,4.2454,3.9650,3.9551,4.0314,4.2241
230,-85.8750,13.3750,4.6445,4.7194,4.6793,4.3604,4.8149,4.7460,4.8258,4.4175,4.7937,4.7207,4.6508,4.3933,4.3979,4.4361,4.6614
231,-85.6250,13.3750,4.9563,5.0414,5.0082,4.6579,5.1396,5.0758,5.1514,4.6902,5.1043,5.0654,4.9762,4.7497,4.7962,4.7418,4.9990
241,-89.8750,13.6250,5.1000,5.3275,5.3054,5.0670,5.3014,5.4324,5.2340,5.0729,5.3836,5.2107,5.0856,4.9990,5.0151,5.3199,5.2293
242,-89.6250,13.6250,4.8207,5.0512,5.0241,4.7863,5.0236,5.1660,4.9597,4.7862,5.0868,4.9326,4.8179,4.7028,4.6907,5.0277,4.9256
243,-89.3750,13.6250,4.6791,4.9140,4.8877,4.6427,4.8914,5.0397,4.8206,4.6314,4.9382,4.7946,4.6858,4.5586,4.5058,4.8814,4.7510
244,-89.1250,13.6250,4.5571,4.7963,4.7812,4.5262,4.7897,4.9394,4.7147,4.5093,4.8201,4.6817,4.5787,4.4402,4.3537,4.7594,4.6116
245,-88.8750,13.6250,4.4083,4.6761,4.6724,4.4137,4.6695,4.7911,4.5990,4.3803,4.6944,4.5493,4.4855,4.3234,4.2165,4.5917,4.4535
246,-88.6250,13.6250,4.2708,4.5273,4.5258,4.2624,4.5282,4.6482,4.4627,4.2540,4.5578,4.4041,4.3525,4.1727,4.0370,4.4303,4.3070
247,-88.3750,13.6250,4.1092,4.3407,4.3631,4.0737,4.3477,4.4704,4.2908,4.0941,4.3947,4.2220,4.1820,3.9837,3.8231,4.2241,4.1405
248,-88.1250,13.6250,3.9925,4.2012,4.2486,3.9294,4.2157,4.3386,4.1684,3.9765,4.2736,4.0837,4.0566,3.8354,3.6510,4.0642,4.0200
249,-87.8750,13.6250,3.9354,4.0737,4.1703,3.8006,4.0948,4.2315,4.0872,3.8635,4.1288,3.9644,3.9348,3.7192,3.4923,3.9438,3.9536
250,-87.6250,13.6250,3.7641,3.8845,3.9702,3.6080,3.9210,4.0102,3.9209,3.6782,3.9042,3.7770,3.7623,3.5269,3.2799,3.7365,3.7854
251,-87.3750,13.6250,3.5031,3.6061,3.6796,3.3370,3.6573,3.7029,3.6633,3.4180,3.6126,3.5152,3.5034,3.2544,3.0515,3.4484,3.5310
252,-87.1250,13.6250,3.3932,3.4843,3.5505,3.2165,3.5498,3.5611,3.5569,3.3024,3.5016,3.4153,3.3969,3.1363,3.0179,3.3135,3.4241
253,-86.8750,13.6250,3.4448,3.5509,3.5910,3.2603,3.6114,3.6311,3.6199,3.3332,3.5784,3.4856,3.4728,3.1744,3.1322,3.3508,3.4685
254,-86.6250,13.6250,3.5979,3.7048,3.7322,3.3898,3.7755,3.7674,3.7794,3.4595,3.7260,3.6562,3.6381,3.3258,3.3454,3.4808,3.6235
255,-86.3750,13.6250,3.8627,3.9717,3.9891,3.6193,4.0550,4.0213,4.0495,3.7256,3.9876,3.9399,3.9126,3.5811,3.6659,3.7149,3.8884
256,-86.1250,13.6250,4.1654,4.2741,4.2870,3.8925,4.3735,4.3153,4.3578,4.0252,4.3040,4.2590,4.2204,3.8957,4.0218,3.9987,4.2002
257,-85.8750,13.6250,4.5729,4.6617,4.6489,4.2604,4.7527,4.6795,4.7452,4.3643,4.7052,4.6511,4.5926,4.2897,4.4223,4.3702,4.6047
258,-85.6250,13.6250,4.9306,5.0289,5.0205,4.5959,5.1236,5.0531,5.1139,4.6764,5.0579,5.0315,4.9619,4.6883,4.8347,4.7181,4.9877
271,-90.3750,13.8750,6.8200,6.8743,7.1669,6.8536,6.7984,7.2281,7.0092,6.7513,7.1801,6.7912,6.5383,6.6554,6.8111,7.0019,6.9200
272,-90.1250,13.8750,6.1752,6.3578,6.4524,6.1873,6.2788,6.5156,6.3374,6.0804,6.4711,6.2343,6.0444,6.0662,6.2402,6.3434,6.2568
273,-89.8750,13.8750,5.6081,5.8525,5.8588,5.5919,5.8039,5.9594,5.7621,5.5201,5.9036,5.7071,5.5815,5.5372,5.6872,5.7856,5.7337
274,-89.6250,13.8750,5.1727,5.4109,5.4230,5.1532,5.3834,5.5351,5.3405,5.0967,5.4570,5.2845,5.1609,5.0903,5.2216,5.3341,5.2760
275,-89.3750,13.8750,4.8472,5.0740,5.0951,4.8213,5.0734,5.2159,5.0194,4.7823,5.1167,4.9633,4.8446,4.7634,4.8702,4.9956,4.9250
276,-89.1250,13.8750,4.6091,4.8321,4.8640,4.5822,4.8539,4.9875,4.7952,4.5533,4.8731,4.7353,4.6202,4.5287,4.6124,4.7497,4.6711
277,-88.8750,13.8750,4.4283,4.6797,4.7224,4.4305,4.7045,4.8057,4.6398,4.3975,4.7085,4.5706,4.4930,4.3739,4.4447,4.5511,4.4837
278,-88.6250,13.8750,4.2983,4.5422,4.5868,4.2776,4.5723,4.6707,4.5039,4.2827,4.5762,4.4339,4.3710,4.2265,4.2789,4.4021,4.3478
279,-88.3750,13.8750,4.1970,4.4220,4.4791,4.1424,4.4568,4.5514,4.3877,4.1820,4.4730,4.3145,4.2655,4.0922,4.1303,4.2673,4.2421
280,-88.1250,13.8750,4.0825,4.2860,4.3574,3.9914,4.3269,4.4154,4.2592,4.0670,4.3500,4.1791,4.1456,3.9442,3.9665,4.1169,4.1252
281,-87.8750,13.8750,3.9507,4.0927,4.2078,3.8056,4.1378,4.2345,4.1114,3.8897,4.1560,3.9927,3.9641,3.7632,3.7430,3.9310,3.9809
282,-87.6250,13.8750,3.7111,3.8330,3.9370,3.5490,3.8928,3.9467,3.8755,3.6386,3.8734,3.7364,3.7247,3.5043,3.4658,3.6626,3.7460
283,-87.3750,13.8750,3.3723,3.4756,3.5670,3.2058,3.5472,3.5607,3.5379,3.2991,3.5077,3.3937,3.3901,3.1559,3.1429,3.3035,3.4136
284,-87.1250,13.8750,3.2564,3.3499,3.4310,3.0805,3.4335,3.4155,3.4251,3.1796,3.3887,3.2872,3.2790,3.0257,3.0706,3.1695,3.3024
285,-86.8750,13.8750,3.3626,3.4741,3.5325,3.1687,3.5554,3.5474,3.5440,3.2601,3.5223,3.4143,3.4069,3.1037,3.2128,3.2693,3.4020
286,-86.6250,13.8750,3.5356,3.6510,3.7030,3.3153,3.7363,3.7110,3.7208,3.4024,3.6945,3.6055,3.5912,3.2612,3.4268,3.4214,3.5758
287,-86.3750,13.8750,3.7868,3.9058,3.9512,3.5284,3.9962,3.9524,3.9716,3.6600,3.9468,3.8743,3.8515,3.4918,3.7177,3.6470,3.8262
288,-86.1250,13.8750,4.0675,4.1872,4.2270,3.7780,4.2847,4.2216,4.2553,3.9413,4.2407,4.1693,4.1371,3.7774,4.0336,3.9109,4.1152
289,-85.8750,13.8750,4.4455,4.5470,4.5600,4.1105,4.6335,4.5557,4.6066,4.2570,4.5952,4.5236,4.4787,4.1393,4.3910,4.2514,4.4890
290,-85.6250,13.8750,4.8374,4.9480,4.9630,4.4739,5.0384,4.9608,5.0069,4.5988,4.9869,4.9293,4.8812,4.5680,4.8078,4.6305,4.9052
291,-85.3750,13.8750,5.3144,5.4416,5.4595,4.9157,5.5318,5.4711,5.4950,5.0365,5.4639,5.4243,5.3731,5.0852,5.3093,5.0916,5.4125
292,-85.1250,13.8750,5.8789,6.0284,6.0465,5.4363,6.1147,6.0781,6.0730,5.5816,6.0270,6.0124,5.9565,5.6958,5.9011,5.6363,6.0128
301,-91.6250,14.1250,6.7726,6.2293,7.0090,6.8588,6.5495,7.1406,7.0232,6.7370,7.0685,6.6944,5.9062,6.5698,6.5134,6.8207,6.8792
302,-91.3750,14.1250,7.4631,7.0063,7.7974,7.5458,7.2831,7.9244,7.7369,7.3918,7.7984,7.4136,6.6675,7.2816,7.2635,7.5866,7.5754
303,-91.1250,14.1250,8.1039,7.7681,8.4690,8.1929,8.0069,8.6128,8.4211,7.9959,8.5022,8.0999,7.4115,7.9528,7.9810,8.2783,8.2342
304,-90.8750,14.1250,8.7837,8.5556,9.2473,8.9575,8.8594,9.4516,9.2165,8.7049,9.3143,8.8247,8.1744,8.6329,8.7528,8.9191,8.9400
305,-90.6250,14.1250,8.5312,8.4731,8.9366,8.6322,8.6494,9.1375,8.9103,8.4137,9.0238,8.5871,8.0964,8.4130,8.5673,8.6668,8.6904
306,-90.3750,14.1250,7.4405,7.5328,7.7485,7.4632,7.5717,7.9282,7.7164,7.2965,7.8331,7.4955,7.1896,7.3547,7.5241,7.5605,7.5678
307,-90.1250,14.1250,6.6016,6.8052,6.8383,6.5714,6.7459,7.0017,6.8034,6.4435,6.9232,6.6657,6.4905,6.5427,6.7320,6.7108,6.7082
308,-89.8750,14.1250,6.0161,6.2592,6.2361,5.9847,6.1726,6.3866,6.2227,5.9246,6.3047,6.0969,5.9572,5.9645,6.1796,6.1270,6.0804
309,-89.6250,14.1250,5.5118,5.7479,5.7410,5.4874,5.7065,5.8918,5.7388,5.4498,5.7950,5.6143,5.4707,5.4515,5.6494,5.6098,5.5639
310,-89.3750,14.1250,5.1002,5.3239,5.3310,5.0742,5.3190,5.4823,5.3339,5.0562,5.3731,5.2120,5.0699,5.0326,5.2117,5.1865,5.1334
311,-89.1250,14.1250,4.7852,4.9996,5.0197,4.7558,5.0222,5.1682,5.0213,4.7510,5.0493,4.9011,4.7650,4.7084,4.8707,4.8622,4.8030
312,-88.8750,14.1250,4.5398,4.7581,4.8081,4.4979,4.7665,4.9091,4.7673,4.5149,4.8100,4.6469,4.5476,4.4672,4.6104,4.5927,4.5666
313,-88.6250,14.1250,4.4310,4.6363,4.6926,4.3613,4.6537,4.7917,4.6448,4.4135,4.6884,4.5260,4.4402,4.3379,4.4659,4.4664,4.4490
314,-88.3750,14.1250,4.4327,4.6206,4.6903,4.3251,4.6483,4.7738,4.6328,4.4126,4.6821,4.5118,4.4368,4.3091,4.4273,4.4383,4.4432
315,-88.1250,14.1250,4.3567,4.5257,4.6079,4.2151,4.5648,4.6693,4.5455,4.3370,4.5961,4.4193,4.3582,4.2038,4.3117,4.3317,4.3654
316,-87.8750,14.1250,4.1991,4.3303,4.4438,4.0337,4.4010,4.4761,4.3593,4.1700,4.4079,4.2304,4.2056,4.0241,4.1129,4.1424,4.2413
318,-87.3750,14.1250,3.7646,3.8537,3.9394,3.5761,3.9598,3.9380,3.9394,3.7198,3.9199,3.7775,3.7756,3.5467,3.6398,3.6604,3.8184
319,-87.1250,14.1250,3.6312,3.7087,3.7825,3.4351,3.8261,3.7708,3.8099,3.5717,3.7933,3.6523,3.6445,3.3891,3.5345,3.5093,3.6858
320,-86.8750,14.1250,3.6005,3.6907,3.7476,3.3900,3.8050,3.7521,3.7836,3.5197,3.7948,3.6643,3.6309,3.3195,3.5257,3.4614,3.6444
321,-86.6250,14.1250,3.6433,3.7388,3.7911,3.4104,3.8377,3.7880,3.8219,3.5225,3.8326,3.7164,3.6852,3.3375,3.5994,3.4846,3.6819
322,-86.3750,14.1250,3.7668,3.8681,3.9153,3.5038,3.9515,3.9035,3.9413,3.6476,3.9518,3.8498,3.8190,3.4307,3.7548,3.5832,3.7986
323,-86.1250,14.1250,3.9687,4.0728,4.1162,3.6841,4.1451,4.0965,4.1458,3.8441,4.1610,4.0599,4.0292,3.6319,3.9852,3.7668,4.0052
324,-85.8750,14.1250,4.2617,4.3675,4.4070,3.9474,4.4151,4.3718,4.4311,4.1093,4.4522,4.3433,4.3240,3.9439,4.2885,4.0701,4.3151
325,-85.6250,14.1250,4.6812,4.7944,4.8382,4.3365,4.8503,4.8043,4.8625,4.4773,4.8788,4.7663,4.7522,4.3962,4.7273,4.4739,4.7579
326,-85.3750,14.1250,5.2384,5.3692,5.4261,4.8552,5.4282,5.4023,5.4354,4.9901,5.4485,5.3288,5.3255,4.9895,5.3042,5.0128,5.3462
327,-85.1250,14.1250,5.9064,6.0618,6.1311,5.4719,6.1201,6.1235,6.1196,5.6300,6.1271,6.0006,6.0137,5.6993,5.9893,5.6587,6.0530
328,-84.8750,14.1250,6.7007,6.8887,6.9398,6.1908,6.9546,6.9506,6.8839,6.3962,6.9451,6.7929,6.8297,6.5562,6.8257,6.4449,6.8717
337,-91.8750,14.3750,7.1690,6.6851,7.3610,7.2513,7.3385,7.5033,7.4369,7.1279,7.4532,7.3214,6.3035,7.1245,6.9683,7.1429,7.2628
338,-91.6250,14.3750,7.4568,7.0600,7.6949,7.5461,7.6661,7.8240,7.7461,7.4074,7.7601,7.6298,6.6928,7.4367,7.3308,7.4730,7.5507
339,-91.3750,14.3750,7.4705,7.1933,7.7483,7.5628,7.7155,7.8669,7.7686,7.4053,7.7816,7.6586,6.8436,7.4832,7.4186,7.5363,7.5549
340,-91.1250,14.3750,7.6952,7.5302,8.0017,7.7920,7.9780,8.1263,8.0227,7.6050,8.0498,7.9034,7.1822,7.7383,7.7100,7.7881,7.7907
341,-90.8750,14.3750,8.2350,8.1399,8.6399,8.3776,8.6187,8.8124,8.6486,8.1705,8.7359,8.4411,7.7820,8.2527,8.3054,8.2968,8.3547
342,-90.6250,14.3750,8.0591,8.0790,8.4245,8.1401,8.4048,8.5870,8.4354,7.9703,8.5247,8.2407,7.7275,8.0901,8.1717,8.1206,8.1902
343,-90.3750,14.3750,7.2806,7.3945,7.5730,7.2944,7.5553,7.7221,7.5806,7.1727,7.6632,7.4236,7.0712,7.3159,7.4201,7.3345,7.3963
344,-90.1250,14.3750,6.7231,6.9148,6.9630,6.6902,6.9505,7.0962,6.9706,6.6039,7.0487,6.8473,6.6135,6.7676,6.8950,6.7707,6.8308
345,-89.8750,14.3750,6.3859,6.6187,6.6286,6.3524,6.6049,6.7515,6.6540,6.3310,6.6924,6.5101,6.3148,6.4317,6.5863,6.4403,6.4626
346,-89.6250,14.3750,5.9613,6.1967,6.2236,5.9409,6.2202,6.3449,6.2578,5.9349,6.2728,6.1102,5.9141,5.9925,6.1447,6.0021,6.0304
347,-89.3750,14.3750,5.4569,5.6844,5.7245,5.4421,5.7381,5.8427,5.7582,5.4479,5.7610,5.6153,5.4278,5.4738,5.6167,5.4828,5.5098
348,-89.1250,14.3750,5.0144,5.2337,5.2828,5.0017,5.3066,5.3966,5.3133,5.0159,5.3020,5.1726,5.0004,5.0143,5.1498,5.0273,5.0522
349,-88.8750,14.3750,4.5993,4.8273,4.8915,4.5780,4.8732,4.9464,4.8823,4.6055,4.8643,4.7431,4.6218,4.6042,4.7238,4.5904,4.6472
350,-88.6250,14.3750,4.4999,4.7146,4.7777,4.4512,4.7619,4.8268,4.7637,4.5070,4.7472,4.6275,4.5232,4.4805,4.5907,4.4761,4.5335
351,-88.3750,14.3750,4.6837,4.8830,4.9641,4.5901,4.9378,5.0050,4.9314,4.6806,4.9338,4.7920,4.6974,4.6306,4.7395,4.6359,4.7029
352,-88.1250,14.3750,4.7246,4.9060,5.0059,4.5915,4.9707,5.0325,4.9613,4.7173,4.9774,4.8157,4.7343,4.6408,4.7456,4.6528,4.7394
353,-87.8750,14.3750,4.6255,4.7584,4.9022,4.4683,4.8642,4.9002,4.8272,4.5953,4.8517,4.6782,4.6327,4.5142,4.5988,4.5236,4.6721
355,-87.3750,14.3750,4.1340,4.2292,4.3243,3.9560,4.3776,4.2932,4.3535,4.0829,4.2967,4.1676,4.1492,3.9768,4.0684,4.0009,4.1960
356,-87.1250,14.3750,3.9344,4.0215,4.0987,3.7518,4.1802,4.0569,4.1586,3.8683,4.1110,3.9776,3.9553,3.7514,3.8948,3.7921,3.9991
357,-86.8750,14.3750,3.8243,3.9324,3.9965,3.6324,4.0790,3.9690,4.0527,3.7337,4.0480,3.9144,3.8703,3.6018,3.8081,3.6722,3.8807
364,-85.1250,14.3750,5.9251,6.1089,6.1492,5.5665,6.1784,6.1082,6.1903,5.6534,6.1395,6.0203,6.0585,5.7868,6.0552,5.6807,6.0781
374,-92.1250,14.6250,6.3231,5.9957,6.5196,6.4038,6.5234,6.6566,6.6078,6.2195,6.5323,6.4638,5.6170,6.3027,6.1933,6.3016,6.3413
375,-91.8750,14.6250,7.8964,7.6229,8.1466,8.0180,8.1948,8.3091,8.2565,7.8747,8.2428,8.1692,7.2051,8.0111,7.8967,7.8732,8.0001
376,-91.6250,14.6250,8.1819,8.0035,8.4453,8.3317,8.5533,8.5982,8.5918,8.1731,8.5686,8.4958,7.5961,8.3403,8.2638,8.1925,8.3002
377,-91.3750,14.6250,7.1241,7.0776,7.3672,7.2734,7.5053,7.5057,7.5011,7.1126,7.4761,7.4218,6.7199,7.2926,7.2543,7.1746,7.2206
378,-91.1250,14.6250,6.4448,6.4765,6.6967,6.5802,6.8161,6.8296,6.7939,6.4129,6.7885,6.7222,6.1566,6.6125,6.5966,6.5051,6.5309
379,-90.8750,14.6250,6.2238,6.2672,6.5277,6.3418,6.5939,6.6736,6.5715,6.2092,6.6478,6.4415,5.9826,6.3305,6.3714,6.2502,6.3047
380,-90.6250,14.6250,6.1535,6.2370,6.4337,6.2212,6.4865,6.5579,6.4701,6.1251,6.5460,6.3468,5.9667,6.2667,6.3091,6.1712,6.2411
381,-90.3750,14.6250,6.3450,6.4635,6.6013,6.3581,6.6496,6.7115,6.6383,6.2959,6.7126,6.5222,6.1996,6.4665,6.5171,6.3495,6.4406
382,-90.1250,14.6250,6.5545,6.7173,6.7883,6.5171,6.8367,6.8819,6.8268,6.4850,6.8992,6.7230,6.4536,6.6899,6.7464,6.5481,6.6600
383,-89.8750,14.6250,6.7709,6.9820,7.0301,6.7239,7.0516,7.1224,7.0866,6.7555,7.1049,6.9350,6.6845,6.9075,6.9903,6.7720,6.8598
384,-89.6250,14.6250,6.5735,6.8024,6.8733,6.5415,6.8961,6.9621,6.9291,6.5827,6.9338,6.7611,6.5135,6.6936,6.7884,6.5536,6.6585
385,-89.3750,14.6250,5.9705,6.1981,6.2838,5.9524,6.3086,6.3662,6.3309,5.9971,6.3303,6.1668,5.9366,6.0706,6.1675,5.9325,6.0405
386,-89.1250,14.6250,5.3487,5.5702,5.6617,5.3405,5.6865,5.7376,5.7004,5.3844,5.6921,5.5402,5.3370,5.4265,5.5220,5.2952,5.4038
387,-88.8750,14.6250,4.6639,4.8994,4.9860,4.6557,4.9733,4.9927,4.9984,4.6993,4.9458,4.8370,4.7026,4.7489,4.8315,4.5973,4.7327
388,-88.6250,14.6250,4.5629,4.7853,4.8617,4.5277,4.8503,4.8622,4.8710,4.5928,4.8180,4.7160,4.6016,4.6225,4.6975,4.4840,4.6118
389,-88.3750,14.6250,5.0086,5.2198,5.3210,4.9192,5.2888,5.3207,5.3010,5.0149,5.2775,5.1430,5.0327,5.0382,5.1150,4.9045,5.0327
390,-88.1250,14.6250,5.2354,5.4328,5.5610,5.1024,5.5102,5.5512,5.5202,5.2303,5.5196,5.3537,5.2531,5.2377,5.3138,5.1085,5.2501
394,-87.1250,14.6250,4.1990,4.3023,4.3891,4.0337,4.4806,4.3171,4.4623,4.1185,4.3975,4.2606,4.2306,4.0994,4.2155,4.0376,4.2680
395,-86.8750,14.6250,4.0708,4.2040,4.2783,3.8971,4.3688,4.2148,4.3427,3.9622,4.3259,4.1841,4.1337,3.9332,4.1143,3.9038,4.1360
413,-92.1250,14.8750,5.7611,5.6586,5.9735,5.8371,5.9902,6.1049,6.0320,5.6467,6.0364,5.9420,5.3077,5.8336,5.7985,5.7683,5.7563
414,-91.8750,14.8750,7.5116,7.5010,7.7913,7.6446,7.8877,7.9554,7.8891,7.4880,7.9508,7.8537,7.0941,7.7518,7.7024,7.5001,7.5951
415,-91.6250,14.8750,7.8933,7.9619,8.1892,8.0705,8.3633,8.3591,8.3428,7.8987,8.3893,8.2931,7.5620,8.1870,8.1649,7.9012,8.0010
416,-91.3750,14.8750,6.8597,6.9956,7.1267,7.0414,7.3325,7.2969,7.2819,6.8675,7.3106,7.2357,6.6469,7.1391,7.1435,6.8980,6.9590
417,-91.1250,14.8750,6.1689,6.3221,6.4358,6.3293,6.6209,6.5998,6.5538,6.1550,6.5910,6.5110,6.0236,6.4244,6.4392,6.2092,6.2632
418,-90.8750,14.8750,5.8971,6.0113,6.2002,6.0069,6.3147,6.3687,6.2560,5.9263,6.3534,6.1518,5.7710,6.0725,6.1291,5.9053,5.9743
419,-90.6250,14.8750,5.9009,6.0096,6.1785,5.9575,6.2779,6.3119,6.2260,5.9193,6.3269,6.1268,5.7913,6.0803,6.1154,5.8913,5.9841
420,-90.3750,14.8750,6.2855,6.3952,6.5442,6.2828,6.6344,6.6448,6.5911,6.2822,6.6893,6.4940,6.1823,6.4775,6.4913,6.2502,6.3839
421,-90.1250,14.8750,6.8289,6.9594,7.0709,6.7658,7.1560,7.1453,7.1187,6.7986,7.2126,7.0291,6.7306,7.0409,7.0304,6.7724,6.9416
422,-89.8750,14.8750,7.5204,7.7083,7.7978,7.4328,7.8518,7.8828,7.8711,7.5333,7.8876,7.7101,7.4061,7.7351,7.7377,7.4652,7.6231
423,-89.6250,14.8750,7.4619,7.6834,7.7975,7.3919,7.8358,7.8762,7.8614,7.4971,7.8654,7.6738,7.3777,7.6613,7.6867,7.3718,7.5600
424,-89.3750,14.8750,6.6663,6.8908,7.0185,6.6199,7.0451,7.0863,7.0690,6.7193,7.0709,6.8810,6.6179,6.8377,6.8780,6.5531,6.7491
425,-89.1250,14.8750,5.9041,6.1253,6.2575,5.8761,6.2760,6.3180,6.2983,5.9659,6.2949,6.1119,5.8842,6.0479,6.0985,5.7738,5.9708
426,-88.8750,14.8750,5.1211,5.3693,5.4830,5.1035,5.4697,5.4714,5.5088,5.1729,5.4516,5.3191,5.1683,5.2841,5.3310,4.9845,5.2034
427,-88.6250,14.8750,4.9611,5.1958,5.2944,4.9206,5.2839,5.2782,5.3214,5.0045,5.2625,5.1399,5.0097,5.0996,5.1394,4.8148,5.0221
433,-87.1250,14.8750,4.4054,4.5261,4.6399,4.2606,4.7261,4.5583,4.7095,4.3114,4.6410,4.4842,4.4478,4.3942,4.4720,4.2302,4.4841
454,-91.8750,15.1250,6.0765,6.2756,6.3760,6.1613,6.4490,6.4993,6.3392,6.0645,6.5599,6.3813,5.9412,6.3010,6.3658,6.0671,6.0936
455,-91.6250,15.1250,6.6601,6.9125,6.9939,6.7775,7.1185,7.1422,6.9835,6.6450,7.1962,7.0128,6.5682,6.9372,7.0105,6.6585,6.6891
456,-91.3750,15.1250,6.7365,7.0166,7.0848,6.8661,7.2352,7.2514,7.0854,6.6981,7.2717,7.1004,6.6815,7.0370,7.1088,6.7488,6.7746
457,-91.1250,15.1250,6.9275,7.2012,7.3014,7.0446,7.4484,7.4659,7.2812,6.8392,7.4803,7.2829,6.8908,7.2370,7.2988,6.9315,6.9791
458,-90.8750,15.1250,7.2872,7.5456,7.7306,7.3982,7.8449,7.8914,7.7034,7.3035,7.9254,7.6716,7.2583,7.5890,7.6730,7.3354,7.4120
459,-90.6250,15.1250,7.3325,7.5477,7.7334,7.3757,7.8376,7.8623,7.7034,7.3553,7.9506,7.6773,7.2881,7.6360,7.6743,7.3470,7.4699
460,-90.3750,15.1250,7.1253,7.2956,7.4676,7.0974,7.5530,7.5528,7.4401,7.1441,7.6918,7.4178,7.0598,7.4197,7.4126,7.1024,7.2718
461,-90.1250,15.1250,7.5727,7.7332,7.8840,7.4681,7.9538,7.9451,7.8560,7.5739,8.1128,7.8392,7.4714,7.8813,7.8277,7.5148,7.7262
462,-89.8750,15.1250,8.6885,8.8413,9.0370,8.5267,9.1246,9.0959,9.0239,8.6892,9.2059,8.9113,8.5482,8.9942,8.8991,8.5294,8.7618
463,-89.6250,15.1250,8.6643,8.8774,9.0816,8.5348,9.1427,9.1305,9.0725,8.6763,9.1997,8.9163,8.5702,8.9665,8.9030,8.4686,8.7328
464,-89.3750,15.1250,7.5628,7.7925,7.9883,7.4812,8.0319,8.0207,7.9904,7.5951,8.0700,7.8138,7.5248,7.8329,7.7985,7.3590,7.6265
466,-88.8750,15.1250,5.9924,6.2586,6.3781,5.9115,6.4158,6.3696,6.4047,6.0055,6.3867,6.2535,6.0572,6.2413,6.2326,5.7916,6.0582
493,-92.1250,15.3750,5.1070,5.3623,5.3678,5.1403,5.4118,5.4781,5.3268,5.0126,5.4419,5.3425,5.0434,5.3280,5.3749,5.1132,5.0927
494,-91.8750,15.3750,5.7712,6.1207,6.0225,5.8101,6.1287,6.1607,5.9851,5.7917,6.2364,6.0836,5.8088,6.0407,6.1167,5.7633,5.7951
495,-91.6250,15.3750,6.5426,6.9448,6.8285,6.6114,6.9912,7.0020,6.8199,6.5682,7.0490,6.9100,6.6213,6.8705,6.9571,6.5462,6.5828
496,-91.3750,15.3750,7.4388,7.8803,7.7678,7.5198,7.9676,7.9741,7.7687,7.4359,7.9664,7.8505,7.5394,7.8209,7.9079,7.4507,7.4966
497,-91.1250,15.3750,8.0938,8.5218,8.4620,8.1527,8.6562,8.6606,8.4365,8.0197,8.6402,8.5035,8.1875,8.4964,8.5647,8.0845,8.1671
498,-90.8750,15.3750,8.5790,8.9680,9.0206,8.6200,9.1582,9.2017,8.9910,8.5991,9.2032,9.0007,8.6426,8.9485,9.0297,8.5988,8.7202
533,-91.8750,15.6250,6.7172,7.1080,6.9407,6.6883,7.0818,7.1083,6.8902,6.7616,7.2746,7.0804,6.7529,7.0811,7.1221,6.6853,6.7464
534,-91.6250,15.6250,7.6548,8.1078,7.9036,7.6545,8.1192,8.1174,7.8978,7.7173,8.2501,8.0819,7.7425,8.0892,8.1456,7.6411,7.7105
535,-91.3750,15.6250,9.0516,9.5640,9.3459,9.0561,9.6239,9.6093,9.3611,9.0854,9.6677,9.5393,9.1667,9.5620,9.6296,9.0495,9.1376
536,-91.1250,15.6250,9.7267,10.2163,10.0612,9.6924,10.3171,10.3054,10.0376,9.6643,10.3185,10.1943,9.8144,10.2476,10.2908,9.6939,9.8248
537,-90.8750,15.6250,9.7606,10.1795,10.1622,9.6992,10.3110,10.3576,10.1287,9.7642,10.3706,10.1929,9.7747,10.1924,10.2451,9.7339,9.9036
571,-91.6250,15.8750,7.7050,8.1361,7.8629,7.6111,8.1387,8.0769,7.8670,7.7705,8.4005,8.1130,7.7601,8.1820,8.1823,7.6644,7.7674
572,-91.3750,15.8750,9.3398,9.8412,9.5256,9.2342,9.8855,9.7977,9.5605,9.3805,10.0998,9.8113,9.4185,9.9076,9.9135,9.3052,9.4338
573,-91.1250,15.8750,10.0537,10.5389,10.2874,9.9049,10.6182,10.5367,10.2751,9.9990,10.7823,10.5009,10.1036,10.6301,10.6154,9.9849,10.1583
574,-90.8750,15.8750,9.9367,10.3466,10.2524,9.7733,10.4418,10.4396,10.2285,9.9238,10.6326,10.3344,9.9043,10.3950,10.4041,9.8619,10.0732
